Datum export;20211201 09:13;;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;20211019 20:00;20211019 21:00;7.77;10.39;3.45;5.66;4.46;9.07;20.49;10.64;13.49;15.91;18.54;14.97;9.42;14.71;13.06;14.49;15.52;10.54;14.93;11.2;17.46;15.68;23.01;17.34;13.15;9.61;10.09;15.99;17.86;21.09;14.39;12.03;8.67;9.11;11.82;19.37;7.98;7.91;13.51;7.87;7.46;12.23;10.53
NO2;uur;µg/m³;20211019 21:00;20211019 22:00;3.68;8.76;2.83;5.05;3.79;8.42;27.74;8.42;13.07;17.8;19.28;18.21;8.01;13.3;11.75;15.38;28.54;10.03;15.31;9.18;18.34;19.03;22.46;14.25;10.75;10.09;11.65;16.96;19.25;24.84;15.32;11.53;10.18;8.66;12.37;20.14;7.91;7.4;11.44;6.32;8.88;11.48;8.93
NO2;uur;µg/m³;20211019 22:00;20211019 23:00;2.88;7.88;2.68;3.99;3.51;7.79;27.5;7.66;12.17;14;16.23;11.69;7.2;13.02;9.83;16.11;29.29;11.29;16.09;10.91;20.7;17.95;27.81;11.4;11.24;10.31;10.97;16.04;18.54;28.45;14.53;12.64;8.98;8.78;10.75;19.63;7.44;8.38;10.46;6.59;7.93;9.38;7.5
NO2;uur;µg/m³;20211019 23:00;20211020 00:00;2.68;6.7;2.41;2.77;3.12;6.85;23.93;6.9;12.4;10.71;18.91;9.38;6.26;11.58;9.02;17.82;29.19;12.07;16.8;12.51;20.92;19;28;6.83;13.63;12.45;10.42;15.27;20.86;21.28;15.19;12.67;8.45;8;8.71;19.21;7.17;8.68;10.96;6.83;7.89;9.48;7.86
NO2;uur;µg/m³;20211020 00:00;20211020 01:00;3.95;5.18;2.56;3;3.74;;23.34;5.7;8.39;9.41;10.8;11.91;5.51;8.17;6.34;16.05;15.16;10.87;13.17;11.48;18;16.01;29.17;8.76;11.9;12.48;10.85;16;18.5;17.47;15.04;12.44;7.42;6.72;7.2;15.15;7.06;8.79;11.16;6.17;7.97;9.39;8.7
NO2;uur;µg/m³;20211020 01:00;20211020 02:00;3.45;4.44;2.47;2.78;3.37;4.98;16.95;5.46;8.54;7.03;8.74;8.46;5.57;8.73;5.75;13.52;15.78;10.24;13.92;9.88;14.42;13.89;29.65;9.93;10.24;12.04;9.58;12.3;14.19;15.11;12.05;11.09;6.42;5.78;6.61;13.3;6.19;8.36;10.28;5.96;7.98;8.71;8.74
NO2;uur;µg/m³;20211020 02:00;20211020 03:00;4.68;3.44;2.55;3.13;3.24;5.04;19.44;6.03;8.6;7.53;7.82;6.89;5.21;6.85;5.7;11.13;18.69;9.56;15.17;8.02;10.8;11.18;24.07;9.07;8.68;13.47;9.3;12.06;14.46;12.49;11.86;12.87;5.67;5.15;5.91;12.17;5.91;7.8;9.86;5.59;7.44;8.29;7.76
NO2;uur;µg/m³;20211020 03:00;20211020 04:00;4.56;3.57;2.97;3.34;3.22;4.88;16.1;5.25;8.18;8.14;8.04;8.36;6.01;8.29;5.17;10.01;19.12;9.98;15.73;6.56;11.21;11.61;25.43;9.58;7.21;11.94;8.41;11.86;14.84;10.81;12.22;11.79;5.06;5.54;5.79;11.45;5.32;7.27;9.39;5.04;7.37;8.96;7.93
NO2;uur;µg/m³;20211020 04:00;20211020 05:00;3.9;3.81;3.15;4.26;3.37;5.25;23.76;6.16;11.41;10.47;8.53;7.67;6.64;8.23;4.93;10.7;17.11;10.09;13.29;6.38;13.37;11.41;25.07;10.67;8.12;10.06;8.77;13.58;16.8;16.86;12.69;12.12;5.18;6.19;5.98;11.05;5.37;7.01;8.34;4.88;7.06;9.48;7.82
NO2;uur;µg/m³;20211020 05:00;20211020 06:00;4.75;5.61;3.62;7.95;5.2;5.86;28.48;7.2;17.2;19.2;12.28;13.15;8.58;9.97;6.01;11.05;24.3;10.59;17.65;5.96;12.23;14.22;26.45;9.56;7.81;10.18;10.04;17.89;24.7;20.95;15.28;13.62;5.11;7.32;9.8;11.76;5.59;7.59;7.84;4.68;7.36;12.7;8.35
NO2;uur;µg/m³;20211020 06:00;20211020 07:00;5.25;7.74;6.35;12.16;7.84;6.68;25.07;9.58;24.57;29.16;19.06;14.75;10.22;11.24;7.51;19.54;27.76;9.86;25.14;7.13;16.76;19.29;23.92;12.96;8.63;9.61;11.75;24.92;24.4;17.78;18.04;15.93;5.36;9.33;13.66;16.84;6.21;6.97;7.66;6.32;7.39;19.31;10.17
NO2;uur;µg/m³;20211020 07:00;20211020 08:00;6.53;8.64;6.83;18.3;8.71;8.1;23.72;11.27;25.65;23.72;22.85;19.71;8.98;10.22;7.76;50.6;20.98;12.13;19.66;10.31;17.24;19.02;25.38;14.22;13.39;13.11;10.43;29.94;30.32;20.15;20.54;14.9;7.01;9.87;17.17;18.54;8.06;8.68;4.56;6.05;6.97;24.59;9.8
NO2;uur;µg/m³;20211020 08:00;20211020 09:00;8.53;7.09;4.78;10.13;6.65;8.64;14.43;13.79;20.26;25.6;22.08;17.96;10.66;10.52;6.59;34;18.32;15.46;17.22;13.38;22.43;22.96;23.79;12.03;16.68;13.79;13.76;28.81;29.93;29.83;22.71;15.12;8.66;9.65;14.06;15.78;8.83;9.39;9.74;6.63;5.37;20.14;6.45
NO2;uur;µg/m³;20211020 09:00;20211020 10:00;4.91;6.95;4.2;7.13;5.11;7.74;15.19;11.61;20.98;18.29;16.25;11.47;9.09;8.69;5.61;29.3;18.03;8.86;13;12.96;18.92;16.91;21.76;11.49;20.27;11.73;13.64;20.54;20.01;20.16;15.12;10.66;7.79;9.09;14.28;15.46;8.35;8.35;9.93;6.91;7.49;19.56;9.17
NO2;uur;µg/m³;20211020 10:00;20211020 11:00;4.29;6.93;3.58;8.37;4.91;7.33;11.67;9.24;13.99;15.34;13.95;6.64;6.58;9.45;6.32;35.61;23.7;7.83;15.76;8.32;16.35;13.6;20.06;11.36;11.86;9.61;8.49;16.11;16.77;15.03;12.44;11.36;7.67;9.18;11.23;11.54;6.9;7.72;12.6;7.54;8.48;23.14;10.6
NO2;uur;µg/m³;20211020 11:00;20211020 12:00;7.38;6.02;5.75;8.88;5.29;7.58;14.87;9.96;15.18;19.09;14.61;6.65;6.96;8.16;6.25;16.93;19.07;;10.75;6.81;12.86;12.88;16.84;13.01;13.36;9.07;8.73;15.3;15.25;12.7;11.53;9.21;10.3;7.84;12.8;10.82;6.89;7.87;12.14;6.45;9.99;19.36;10.19
NO2;uur;µg/m³;20211020 12:00;20211020 13:00;5.53;5.03;6;9.3;6.18;7.45;13.97;10.2;14.65;19.06;15.31;9.13;6.72;4.66;5.16;28.19;22.09;;11.68;7.67;16.65;11.13;18.56;7.05;9.95;6.87;8.72;15.51;15.15;15.16;10.8;9.11;6.44;8.57;12.63;9.58;6.93;6.66;5.65;6.51;8.92;19.68;10.33
NO2;uur;µg/m³;20211020 13:00;20211020 14:00;6.17;6.51;6.75;9.58;6.49;7.7;12.96;11.82;19.71;21.52;15.51;8.56;7.87;4.71;5.69;14.2;23.23;4.49;9.19;7.51;14.46;9.8;17.99;5.53;8.83;7.56;7.81;13.83;15.45;14.65;10.51;8.27;6.63;8.98;12.6;9.47;7.91;6.21;5.29;6.14;4.94;20.04;7.4
NO2;uur;µg/m³;20211020 14:00;20211020 15:00;6.23;6.28;6.24;10.93;6.72;7.14;12.35;14.9;22.83;20.5;15.66;5.76;9.51;6.76;5.98;37.85;19.92;5.58;10.83;7.58;15.77;12.58;18.58;5;11.8;7.14;6.83;10.8;12.01;13.05;7.93;6.12;6.63;8.8;16.42;10.26;7.41;6.61;3.76;5.81;3.02;14.73;4.82
NO2;uur;µg/m³;20211020 15:00;20211020 16:00;7.57;7.9;4.9;11.03;6.08;7.1;12.49;14.14;23.86;18.56;13.99;6.01;9.25;4.73;5.43;34.33;25.39;12.52;16.42;8.41;13.52;11.23;19.94;4.44;11.33;5.46;8.61;14.1;18.14;15.7;10.14;9.95;6.13;10.41;17.23;11.23;6.52;5.85;3.86;6.69;4.31;17.25;5.79
NO2;uur;µg/m³;20211020 16:00;20211020 17:00;6.39;9.06;5.26;9.35;5.63;7.39;13.07;13.82;23.14;21.19;12.96;6.98;9;3.37;4.32;15.2;24.54;7.4;16.59;7.07;18.31;14.29;19.94;5.12;12.45;6.93;10.67;20.73;20.71;16.15;12.01;9.8;6.95;11.62;17.33;13.88;7.95;5.45;3.2;6.93;4.45;17.08;6.04
NO2;uur;µg/m³;20211020 17:00;20211020 18:00;6.68;7.6;4.95;8.99;5.19;7.2;7.15;12.98;18.23;15.17;13.23;7.15;8.72;4.27;4.57;11.82;18.61;3.15;10.53;3.25;24.01;17.8;22.62;4.29;8.61;7.47;6.29;14.49;14.1;10.19;9.32;7.4;6.5;7.85;15.52;14.85;9.18;5.72;3.48;6.23;3.32;15.84;7.26
NO2;uur;µg/m³;20211020 18:00;20211020 19:00;7.37;5.83;4.42;7.69;4.95;7.88;15.07;10.02;13.98;16.59;12.22;8.4;7.3;5.62;6.48;8.82;17.77;4.67;11.27;2.9;19.85;13.13;22.89;3.77;4.12;3.71;4.65;15.32;17.85;10.21;11.57;7.49;6.6;5.78;14.22;14.53;5;3.46;3.94;5.24;2.19;13.54;5.84
NO2;uur;µg/m³;20211020 19:00;20211020 20:00;6.18;5.58;3.4;6.01;4.4;7.69;10.28;8.79;11.39;18.63;15.96;10.27;5.92;5.11;3.02;11.92;18.35;5.72;16.47;3.75;20.9;13.95;19.16;3.38;5.56;4.32;4.19;15.09;15.45;9.69;9.32;9.23;7.28;8.53;14.34;17.66;4.31;3.33;5.32;3.48;1.42;14.29;5.19
NO2;uur;µg/m³;20211020 20:00;20211020 21:00;6.79;3.97;3.48;4.83;3.64;5.94;12.63;7.03;11.38;11.12;10.48;9.42;4.56;4.94;6.85;21.84;23.71;5.67;18.55;4.28;20.48;14.37;15.69;16.22;7;4.7;6.02;11.77;14.03;10.24;8.18;11.22;6.92;11.74;17.43;18.92;6.87;2.82;4.72;2.76;3.17;12.34;4.66
NO2;uur;µg/m³;20211020 21:00;20211020 22:00;4.4;3.61;2.63;4.32;3.17;4.77;16.09;6.83;10.02;18.36;14.73;6.34;4.86;6.41;4.96;18.04;29.69;6.45;13.98;11.32;20.9;19.45;17.84;30.64;10.69;7.18;9.54;11.2;14.23;16.46;7.55;8.87;6.29;11.57;11.16;16.31;9.85;3.51;5.07;3.9;2.95;15.13;4.88
NO2;uur;µg/m³;20211020 22:00;20211020 23:00;2.92;3.9;2.12;3.41;2.77;5.12;13.52;10.15;9.92;36.41;18.89;8.94;5.79;12.2;16.78;20.78;17.74;8.64;9.51;13.06;22.39;16.11;21.97;25.19;14.75;10.3;7.99;18.75;24.04;16.9;14.6;12.29;4.53;9.75;11.5;15.81;8.47;8.04;5.96;4.31;3.36;14.99;8.03
NO2;uur;µg/m³;20211020 23:00;20211021 00:00;2.48;5.04;1.82;2.83;2.26;5.47;14.05;7.68;6.88;12.3;13.82;9.79;4.86;9.68;7.31;30.53;15.29;7;9.85;10.08;23.06;25;36.74;11.3;11.09;9.03;8.09;15.38;14.29;19.3;12;9.07;4.96;5.55;10.03;14.92;7.99;5.74;6.97;4.19;4.61;8.82;6.09
NO2;uur;µg/m³;20211021 00:00;20211021 01:00;2.13;4.61;1.69;1.36;1.88;;9.62;3.97;3.44;4.65;5.04;3.88;3.4;1.71;1.23;21.74;10.06;6.54;4.45;8.83;17.5;20.68;15.06;13.93;14.59;7.42;7.54;8.65;7.57;10.94;7.44;6.62;5.38;4.93;7.45;14.86;5.39;7.85;6.8;7.63;4.63;7.5;5.37
NO2;uur;µg/m³;20211021 01:00;20211021 02:00;1.87;2.63;1.75;1.2;1.66;2;4.2;2.48;3.12;3.02;3.2;2.31;2.15;0.7;0.1;10.21;13.01;1.9;2.36;6.02;8.02;11.97;9.93;6.05;7.93;4.44;3.56;4.95;5.17;7.57;5.19;3.01;10.14;4.64;4.65;12.7;3.9;5.22;5.04;6.38;4.12;7.7;5.98
NO2;uur;µg/m³;20211021 02:00;20211021 03:00;2.65;1.41;1.99;0.91;1.2;1.91;9.93;1.55;2.19;4.2;3.27;6.53;1.94;2.1;0.96;6.5;14.22;1.57;2.68;2.15;4.87;7.38;8.42;2.73;3.06;2.74;3.86;1.81;2.44;4.74;2.42;1.62;4.89;1.68;2.49;10.71;2.97;3.64;5.08;3.77;4.36;10.38;5.94
NO2;uur;µg/m³;20211021 03:00;20211021 04:00;1.85;1.36;1.43;1.22;1.37;1.48;6.35;1.67;2.07;3.28;3.33;2.18;2.22;1.41;0.75;3.68;14.93;4.14;7.32;3.45;4.16;6.71;9.56;2.32;2.52;1.25;3.53;3.5;5.73;4.58;3.65;4.04;2.49;1.93;2.2;10.81;1.51;1.13;2.33;3.56;4.74;5.32;3.65
NO2;uur;µg/m³;20211021 04:00;20211021 05:00;1.58;1.69;1.53;1.1;1.4;1.79;7.28;2.93;4.55;4.49;2.9;2.57;2.85;2.55;1;7.02;19.36;2.64;5.29;4.37;8.52;8.77;12.06;1.5;3.84;1.8;4.94;5.93;7.51;13.44;5.53;3.57;2.49;2.67;2.52;11.39;2.91;1.41;1.89;0.94;1.93;3.57;2.39
NO2;uur;µg/m³;20211021 05:00;20211021 06:00;2.88;2.54;3.24;3.24;3.23;3.7;2.11;4.04;7.9;10.29;6.56;4.07;3.71;0.73;2.36;3.3;8.47;6.37;7.34;1.97;5.26;10.04;10.69;2.13;5.37;4.31;4.92;10.79;13.16;25.75;7.89;4.23;2.88;3.21;4.57;12.97;3.2;2.38;0.83;1.63;1.53;5.12;3.2
NO2;uur;µg/m³;20211021 06:00;20211021 07:00;4.07;4.26;3.52;5.33;3.78;7.02;2.04;8.32;12.8;13.96;10.44;2.38;4.74;1.43;3.22;5.21;6.67;8.34;10.38;1.53;6.47;10.57;10.96;2.43;10.54;3.62;2.56;10.55;13.5;18.25;7.45;2.37;4.51;4.13;13.73;17.67;4.06;2.49;1.22;1.42;0.78;7.2;2.65
NO2;uur;µg/m³;20211021 07:00;20211021 08:00;4.26;5.34;3.98;8.62;4.59;5.03;4.48;12.19;13.88;22.59;7.56;2.53;3.62;1.23;3.17;8.99;11.8;3.48;14.07;1.64;10.27;7.88;16.35;1.58;13.57;2.83;2.86;23.17;15.47;14.46;12.67;3.83;4.33;5.32;20.55;19.11;4.21;2.68;1.14;1.62;2.22;13.27;4.31
NO2;uur;µg/m³;20211021 08:00;20211021 09:00;7.34;6.64;7.23;8.92;6.03;3.92;4.85;9.56;16.29;18.08;10.69;2.61;5.48;0.94;2.88;33.9;13.88;3.14;11.14;2.8;14.03;6.99;14.65;1.59;9.47;2.78;4.36;12.7;10.06;10.96;8.7;5.65;4.89;6.35;20.69;23.28;3.69;2.52;0.75;2.05;1.9;14.51;8.42
NO2;uur;µg/m³;20211021 09:00;20211021 10:00;7.46;5.47;5.43;7.65;5.42;4.4;5.81;10.48;16.96;16.9;11.62;2.68;9.83;1.34;5.03;9.31;12.8;3.02;9.11;2.54;12.4;8.01;13.14;1.73;8.95;5.15;3.14;15.85;10.51;8.61;7.3;7.11;6.9;5.5;13.88;12.59;4.17;1.63;0.98;2.12;0.9;8.09;4.22
NO2;uur;µg/m³;20211021 10:00;20211021 11:00;5.42;8.84;4.82;7.18;4.65;9.45;8.29;11.83;17.61;16.35;15.28;3.04;8.81;1.69;4.47;27.94;10.9;2.82;9.73;2.31;12.5;7.68;9.67;2.02;10.76;4.22;3.99;13.25;16.56;11.55;9.09;8.72;7.96;5.09;17.75;16.2;4.04;1.44;0.62;1.56;0.76;14.51;5.27
NO2;uur;µg/m³;20211021 11:00;20211021 12:00;6.07;8.35;3.54;6.67;3.49;8.91;5.83;10.28;17.89;17.04;14.04;1.98;6.98;0.75;2.83;18.43;7.74;2.77;6.79;1.57;12.61;9.34;11.57;2.3;7.79;2.36;3.24;12.56;9.04;14.51;7.97;5.96;9.13;7.46;16.94;18.53;3.61;1.9;0.98;1.3;0.44;9.9;3.15
NO2;uur;µg/m³;20211021 12:00;20211021 13:00;7.14;7.41;4.38;6.85;4.58;6.22;3.39;10.59;18.55;21.56;11.07;1.83;6.69;0.44;2.44;10.94;13.66;7.87;11.2;1.4;21.77;11.1;17.14;1.51;12.2;1.95;2.5;19.92;13.4;21.34;10.68;2.87;7.52;3.91;16.97;18.31;3.06;2.3;0.98;1.41;0.57;11.34;2.89
NO2;uur;µg/m³;20211021 13:00;20211021 14:00;5.4;5.4;5.07;9.22;6.14;6.45;3.85;15.78;25.48;24.05;13.33;2.25;5.71;0.65;1.6;6.59;9.53;5.96;23.36;1.49;10.67;9.05;11.29;1.41;11.86;2.15;2.67;24.03;16.36;19.08;11.26;4.84;3.71;12.57;27.72;20.51;3.56;1.76;0.93;1.69;0.7;12.22;3.22
NO2;uur;µg/m³;20211021 14:00;20211021 15:00;6.14;4.79;6.23;12.03;8.51;4.56;3.41;18.33;22.35;24;11.08;4.8;4.34;0.6;1.35;5.84;8.59;6.46;13.93;1.07;12.24;9.85;14.11;1.45;6.93;2.04;2.68;27.36;15.99;26.01;11.26;2.64;4.27;9.9;28.54;23.77;3.53;2.72;0.82;1.83;0.65;12.96;2.36
NO2;uur;µg/m³;20211021 15:00;20211021 16:00;5.55;6.74;5.98;12.7;7.8;7.94;2.82;15.39;19.17;24.71;12.69;2.84;4.43;1.76;1.65;4.77;6.98;8.64;13.87;1.21;10.27;8.61;10.62;1.44;7.91;1.8;2.48;25.55;14.43;15.64;13.88;3.88;7.06;8.21;33.5;27.63;3.36;2.35;0.87;1.47;0.61;9.01;2.22
NO2;uur;µg/m³;20211021 16:00;20211021 17:00;4.98;10.06;7.8;13.14;8.14;8.68;6.87;24.25;36.26;40.9;13.31;4.41;5.32;1.16;2.25;3.98;6.49;9.39;8.55;1.13;8.93;9.04;8.17;1.69;8.98;1.86;2.32;14.27;10.05;16.19;7.56;3.71;8.88;7.19;37.15;32.42;4.13;2.28;0.96;1.39;0.66;8.87;2.63
NO2;uur;µg/m³;20211021 17:00;20211021 18:00;7.83;7.44;10.75;21.46;10.94;8.12;4.3;28.47;26.24;39.42;16.06;6.68;7.44;0.5;2.14;3.36;7.07;12.41;11.58;1.17;10.95;9.49;8.99;1.22;10.92;1.74;2.9;16.94;16.38;23.64;9.11;4.04;8.35;4.96;35.53;33.7;4.09;1.48;0.62;1.61;0.89;8.35;3.07
NO2;uur;µg/m³;20211021 18:00;20211021 19:00;10.97;12.76;14.18;21.83;13.31;10.35;2.33;22.23;28.45;48.69;20.47;6.16;9.91;0.32;2.95;3.71;7.64;11.25;15.93;1.24;12.33;8.63;9.62;1.12;4.81;0.93;2.24;31.83;14.92;21.17;17.83;3.3;5.99;5.38;30.67;26.79;2.2;1.19;0.66;1.52;0.78;9.47;3.76
NO2;uur;µg/m³;20211021 19:00;20211021 20:00;12.47;12.31;12.48;24.28;13.75;15.74;3.59;22.66;24.77;37.31;16.82;4.98;11.45;0.27;1.99;3.06;5.96;9.63;14.91;1.04;13.3;8.02;7.49;1.03;6.8;1.57;2.72;18.55;16.65;12.17;11.36;6.46;6.02;2.88;36.1;34.83;2.39;1.65;0.66;1.31;0.79;9.49;3.44
NO2;uur;µg/m³;20211021 20:00;20211021 21:00;10.04;9.86;11.02;19.02;13.92;18.41;1.91;17.79;20.31;15.83;10.21;5.28;10.51;1.14;2.1;3.39;7.46;9.18;12.23;1;7.38;5.83;8.32;1.1;4.86;1.6;1.84;20.5;11.92;15.75;11.96;4.43;5.56;4.82;34.81;37.29;2.25;1.01;0.84;1.9;0.67;5.35;2.5
NO2;uur;µg/m³;20211021 21:00;20211021 22:00;14.98;14.13;10.88;15.32;12.02;13.44;2.54;16.46;17.43;20.58;13.79;3.1;8.27;1.85;3.32;3.44;9.2;4.63;10.71;1.27;8.02;7.78;11.84;0.92;5.59;1.6;1.54;12.14;9.45;11.26;7.29;1.79;5.41;4.47;23.26;30.07;2.77;1.22;0.84;1.27;0.72;7.85;4.09
NO2;uur;µg/m³;20211021 22:00;20211021 23:00;10.64;9.23;11.49;16.44;12.45;9.24;4.28;11.93;22.54;19.34;10.05;3.87;7.3;1.9;3.1;3.61;9.38;7.03;15.42;1.69;6.29;5.16;16.37;1.48;6.22;1.25;2.75;9.88;10.02;10.4;6.67;2.83;6.18;6.6;17.64;25.25;2.84;0.75;0.79;1.3;0.98;7.4;3
NO2;uur;µg/m³;20211021 23:00;20211022 00:00;9.09;10.08;11.31;13.04;11.74;6.62;5.5;8.01;13.69;11.9;11.9;4.92;6.13;2.63;2.89;4.77;11.06;3.5;12.24;1.93;8.08;5.13;14.88;1.48;5.8;2.54;4.83;12.61;13.56;10;7.7;3.03;6.94;5.47;11.36;18.04;3.3;1.81;1.22;1.22;0.9;5.29;3.26
NO2;uur;µg/m³;20211022 00:00;20211022 01:00;6.81;7.19;11.6;9.67;9.59;;7.82;8.08;9.76;5.98;8.84;4.23;6.46;3.59;;4.81;11.67;3.65;7.84;3.34;7.25;5.53;14.72;1.28;4.29;;4.29;8.43;10.76;11.16;8.25;;8.7;2.83;10.23;17.17;2.89;2.09;2.41;1.93;1.6;6.44;2.08
NO2;uur;µg/m³;20211022 01:00;20211022 02:00;11.2;6.85;7.85;9.87;8.72;15.2;15.05;11.6;13.03;8.14;9.2;4.64;12.41;3.25;6.9;3.97;12.06;3.67;6.56;4.04;3.94;4.91;9.62;2.16;3.68;4.97;4.81;8.99;8.85;7.17;9.73;13.61;5.73;5.05;8.75;15.61;5.47;3.47;2.28;1.94;1.66;5.04;3.84
NO2;uur;µg/m³;20211022 02:00;20211022 03:00;12.01;11.79;7.22;9.43;8.62;22.76;16.56;15.77;15.54;17.06;16.9;7.41;13.8;1.86;6.33;2.83;9.06;3.13;5.96;3.45;3.48;3.57;8.45;1.99;3.41;4.98;4.79;8.8;10.61;7.43;9.15;12.25;5.97;8.37;8.49;15.96;4.63;4.3;2.6;2.34;1.4;4.18;3.57
NO2;uur;µg/m³;20211022 03:00;20211022 04:00;8.6;13.76;8.93;12.71;12.89;20.76;19.2;12.64;13.15;24.53;24.3;14.91;12.58;2.17;6.86;2.79;7.86;2.39;5.4;3.12;2.75;3.21;8.67;2.44;3.81;5.04;3.62;13.47;13.53;8.54;12.68;11.32;6.89;8.41;11.22;18.17;6.81;4.63;2.89;3.57;1.83;4.74;3.11
NO2;uur;µg/m³;20211022 04:00;20211022 05:00;12.7;11.8;14.34;19.52;17.7;17.46;18.88;13.36;15.05;29.73;27.34;16.36;12.22;2.28;8.99;3.03;10.23;3.09;4.99;2.73;7.91;5.08;8.24;2.56;3.45;5.79;3.2;13.04;15.17;10.89;11.23;12.99;7.92;7.69;18.38;25.96;8.76;4.43;2.62;3.91;1.82;5.88;4.12
NO2;uur;µg/m³;20211022 05:00;20211022 06:00;13.88;12.5;16.23;23.9;18.45;18.89;25.76;16.12;21.13;28.45;26.99;18.31;14.95;2.32;10.24;4.53;13.19;4.47;7.18;2.63;9.83;6.57;18.57;2.67;6.64;6.15;3.49;18.61;24.3;15.28;12.84;7.08;12.48;12.42;19.73;25.65;9.22;4.57;2.53;4.43;1.68;8.71;4.16
NO2;uur;µg/m³;20211022 06:00;20211022 07:00;15.23;16.61;18.41;25.83;20.67;21.34;20.22;17.79;28.66;32.27;31.09;17.02;22;2.09;11.68;9.62;14.46;4.44;11.38;2.33;16.64;7.91;13.18;3.4;8.54;6.32;3.54;18.34;22.53;12.64;11.26;6;13.97;13.98;23.3;27.84;9.49;3.63;2.85;4.55;1.89;11.77;5.39
NO2;uur;µg/m³;20211022 07:00;20211022 08:00;16.59;18.22;18.78;30.3;22.72;26.12;18.9;23.23;30.38;30.59;28.31;11.97;24.14;1.68;11.91;23.88;15.03;3.62;15.67;2.75;19.21;6.94;15.15;3.54;11.94;6.86;4.06;21.09;20.25;15.85;14.92;10.09;13.61;16.41;24.98;29.63;15.67;3.32;2.74;6.48;2.12;14.17;6.56
NO2;uur;µg/m³;20211022 08:00;20211022 09:00;13.82;18.09;14.71;24.45;20.96;25.43;17.13;21.67;26.48;32.71;26.48;3.55;21.25;1.19;12.3;14.68;14.8;2.71;15.27;2.09;13.83;6.69;14.65;3.62;10.81;7.96;3.79;17.47;21.35;12.29;13.14;9.28;12.91;16.39;25.05;29.7;13.96;3.62;2.97;6.41;2.15;14.29;7.41
NO2;uur;µg/m³;20211022 09:00;20211022 10:00;12.56;16.09;10.98;18.73;15.2;22.39;15.11;17.6;24.27;24.62;21.82;2.72;19.26;1.41;9.17;12.43;12.91;3.44;12.8;2.73;13.43;6.74;12.13;3.54;9.82;7.67;3.47;14.29;15.09;12.42;11.08;6.07;14.34;14.65;27.14;30.28;10.35;3.11;2.44;4.23;1.84;11.56;5.96
NO2;uur;µg/m³;20211022 10:00;20211022 11:00;10.52;13.42;9.4;13.39;9.56;19.1;13.89;16.81;20.61;23.94;16.06;2.94;16.75;1.56;5.4;10.78;11.55;3.06;11.29;3.23;14.83;6.16;14.62;5.89;9.9;6.95;3.72;13;13.43;12.62;10.92;4.37;15;5.25;24.6;27.23;8.38;2.87;2.4;2.68;1.34;8.97;4.27
NO2;uur;µg/m³;20211022 11:00;20211022 12:00;7.73;11.19;7.62;11.6;7.74;11.51;10.95;17.63;21.72;23.74;12.83;2.91;14.33;1.82;3.75;4.65;12.88;3.1;10.42;2.98;14.58;6.77;12.91;5.57;9.39;6.47;3.43;13.44;12.28;12.08;9.64;3.86;13.5;3.41;25.55;21.93;4.95;2.7;1.61;1.9;1.21;8.2;3.93
NO2;uur;µg/m³;20211022 12:00;20211022 13:00;7.81;11.02;6.98;10.2;7.61;9.56;7.5;15.59;21.96;22.69;9.28;3.84;13.73;3.17;3.91;9.7;14.61;3.7;8.15;2.97;13.74;8.14;15.71;2.28;11.92;5.75;2.83;;13.42;12.88;7.59;4.35;11.47;2.97;26.37;21.11;6.61;2.16;1.46;1.58;1.08;9.35;2.52
NO2;uur;µg/m³;20211022 13:00;20211022 14:00;9.69;8.33;7.79;12.5;9.5;8.1;7.14;16.56;23.47;19.17;10.52;4.69;9.99;3.35;4.92;4.55;9.27;4.19;14.6;2.98;13.49;8.11;14.77;2.14;10.03;2.98;3.34;;11.99;11.66;7.66;4.08;9.36;3.89;19.28;17.67;3.71;2.15;1.66;1.75;1.1;10.98;2.9
NO2;uur;µg/m³;20211022 14:00;20211022 15:00;7.61;8.69;8.48;14.55;10.7;6.63;7.35;17.38;23.7;25.78;10.58;4.32;10.32;3.84;7.62;5.21;10.81;4.34;15.41;1.98;16.29;10.6;20.87;2.33;13.55;3.35;3.64;;13.19;20.19;10;5.08;5.12;4.57;25.47;17.41;3.72;2.64;1.57;2.01;1.07;11.92;2.13
NO2;uur;µg/m³;20211022 15:00;20211022 16:00;7.71;9.72;7.23;13.82;9.16;6.83;6.74;19.58;29.68;26.02;9.47;6.19;14.04;3.32;4.81;5.44;12.18;8.22;21.68;1.57;15.32;14.93;16.3;2.2;10.07;3.92;3.24;26.2;17.77;27.7;13.28;3.83;4.72;6.72;29.09;17.06;4.69;3;1.61;1.69;1.38;9.07;2.37
